ColorId,CanonicalColorId,Status,PrimaryName,Aliases,RegistryNotes,BreedContext,ColorGroup,BaseSeries,OrangeState,Dilution,AgoutiState,SilverState,WhiteState,PointState,PatternState,SexRestriction,DisplayAllowed,InputAllowed,OutputPriority,SourceCodes,SourceNames,GeneticRuleSource,Notes
cameo_tabby_white_van,cameo_tabby_white_van,canonical,Cameo Tabby-White Van,,,general,silver_tabby,red,orange,dense,agouti,cameo,van,full,tabby,unrestricted,false,true,30,216,Cameo Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
cameo_white_van,cameo_white_van,canonical,Cameo-White Van,,,general,solid,red,orange,dense,solid,cameo,van,full,none,unrestricted,false,true,30,46,Cameo-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
cream_cameo_tabby_white_van,cream_cameo_tabby_white_van,canonical,Cream Cameo Tabby-White Van,,,general,silver_tabby,red,orange,dilute,agouti,cameo,van,full,tabby,unrestricted,false,true,30,449,Cream Cameo Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
cream_mackerel_tabby_white_van,cream_mackerel_tabby_white_van,canonical,Cream Mackerel Tabby-White Van,,,general,tabby,red,orange,dilute,agouti,non_silver,van,full,mackerel,unrestricted,false,true,30,215,Cream Mc Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。 / 正規化: Mc→Mackerel"
cream_smoke_white_van,cream_smoke_white_van,canonical,Cream Smoke-White Van,,,general,smoke,red,orange,dilute,solid,smoke,van,full,none,unrestricted,false,true,30,278,Cream Smoke-White Van,current_map,"Smoke = solid(a/a) + inhibitor I/-。Shell/Shaded/Chinchilla/Golden(Wb系)とは別系統。 / Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
cream_tabby_white_van,cream_tabby_white_van,canonical,Cream Tabby-White Van,,,general,tabby,red,orange,dilute,agouti,non_silver,van,full,tabby,unrestricted,false,true,30,214,Cream Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
cream_white_van,cream_white_van,canonical,Cream-White Van,,,general,solid,red,orange,dilute,solid,non_silver,van,full,none,unrestricted,false,true,30,45,Cream-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
dilute_calico_van,dilute_calico_van,canonical,Dilute Calico Van,,,general,calico,black,tortie,dilute,solid,non_silver,van,full,none,female_only,false,true,30,48,Dilute Calico Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
red_mackerel_tabby_white_van,red_mackerel_tabby_white_van,canonical,Red Mackerel Tabby-White Van,,,general,tabby,red,orange,dense,agouti,non_silver,van,full,mackerel,unrestricted,false,true,30,213,Red Mc Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。 / 正規化: Mc→Mackerel"
red_tabby_white_van,red_tabby_white_van,canonical,Red Tabby-White Van,,,general,tabby,red,orange,dense,agouti,non_silver,van,full,tabby,unrestricted,false,true,30,212,Red Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
red_white_van,red_white_van,canonical,Red-White Van,,,general,solid,red,orange,dense,solid,non_silver,van,full,none,unrestricted,false,true,30,44,Red-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
silver_mackerel_tabby_white_van,silver_mackerel_tabby_white_van,canonical,Silver Mackerel Tabby-White Van,,,general,silver_tabby,black,non_orange,dense,agouti,silver,van,full,mackerel,unrestricted,false,true,30,207,Silver Mc Tabby-W Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。 / 正規化: -W Van→-White Van, Mc→Mackerel"
silver_patched_mackerel_tabby_white_van,silver_patched_mackerel_tabby_white_van,canonical,Silver Patched Mackerel Tabby-White Van,,,general,patched_tabby,black,tortie,dense,agouti,silver,van,full,mackerel,female_only,false,true,30,221,Silver Pt Mc Tabby-W Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。 / 正規化: -W Van→-White Van, Mc→Mackerel, Pt→Patched (Point ではない)"
silver_patched_tabby_white_van,silver_patched_tabby_white_van,canonical,Silver Patched Tabby-White Van,,,general,patched_tabby,black,tortie,dense,agouti,silver,van,full,tabby,female_only,false,true,30,220,Silver Pt Tabby-W Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。 / 正規化: -W Van→-White Van, Pt→Patched (Point ではない)"
silver_tabby_white_van,silver_tabby_white_van,canonical,Silver Tabby-White Van,,,general,silver_tabby,black,non_orange,dense,agouti,silver,van,full,tabby,unrestricted,false,true,30,206,Silver Tabby-White Van,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
tortie_smoke_white_van,tortie_smoke_white_van,canonical,Tortie Smoke-White Van,,,general,smoke,black,tortie,dense,solid,smoke,van,full,none,female_only,false,true,30,279,Tortie Smoke-White Van,current_map,"Smoke = solid(a/a) + inhibitor I/-。Shell/Shaded/Chinchilla/Golden(Wb系)とは別系統。 / Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
tortoiseshell_white_van,tortoiseshell_white_van,canonical,Tortoiseshell-White Van,,Shell/Chinchilla は計算上同一の shell tipping 概念。赤系/クリーム系等は Shell/Shell Cameo 表記優先。,general,tortie,black,tortie,dense,solid,non_silver,van,full,none,female_only,false,true,30,355,Tortoiseshell-White Van,current_map,"PatternState=shell。最終表示は PrimaryName/Aliases/BreedContext/RegistryNotes に従う。 / Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
van_calico,van_calico,canonical,Van Calico,,,general,calico,black,tortie,dense,solid,non_silver,van,full,none,female_only,false,true,30,47,Van Calico,current_map,"Van (S/S) は -White (S/s) と別の独立概念として保持 (InputAllowed=true, CanonicalColorId=自身)。一般表示の Van→-White 正規化は表示名マスタ (cat_color_display_alias_map.csv) が担い master では collapse しない。"
black_silver_marbled_tabby,black_silver_marbled_tabby,breed_specific,Black Silver Marbled Tabby,,,Bengal,silver_tabby,black,non_orange,dense,agouti,silver,none,full,classic,unrestricted,false,true,20,479,Black Silver Marbled Tabby,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_cream_point_bi_color,blue_cream_point_bi_color,breed_specific,Blue Cream Point Bi-Color,,,Ragdoll,point,black,tortie,dilute,solid,non_silver,bicolor,point,none,female_only,false,true,20,347,Blue Cream Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
blue_cream_point_mitted,blue_cream_point_mitted,breed_specific,Blue Cream Point Mitted,,,Ragdoll,point,black,tortie,dilute,solid,non_silver,mitted,point,none,female_only,false,true,20,363,Blue Cream Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_lynx_point_bi_color,blue_lynx_point_bi_color,breed_specific,Blue Lynx Point Bi-Color,,,Ragdoll,point,black,non_orange,dilute,agouti,non_silver,bicolor,point,none,unrestricted,false,true,20,452,Blue Lynx Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_lynx_point_mitted,blue_lynx_point_mitted,breed_specific,Blue Lynx Point Mitted,,,Ragdoll,point,black,non_orange,dilute,agouti,non_silver,mitted,point,none,unrestricted,false,true,20,493,Blue Lynx Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_lynx_point_van_bi_color,blue_lynx_point_van_bi_color,breed_specific,Blue Lynx Point Van Bi-Color,,,Ragdoll,point,black,non_orange,dilute,agouti,non_silver,van,point,none,unrestricted,false,true,20,366,Blue Lynx Point Van Bi-C,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: Bi-C→Bi-Color
blue_marble,blue_marble,breed_specific,Blue Marble,,,Bengal,solid,black,non_orange,dilute,solid,non_silver,none,full,classic,unrestricted,false,true,20,298,Blue Marble,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_mink,blue_mink,breed_specific,Blue Mink,,,Tonkinese,mink,black,non_orange,dilute,solid,non_silver,none,mink,none,unrestricted,false,true,20,373,Blue Mink,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_point_bi_color,blue_point_bi_color,breed_specific,Blue Point Bi-Color,,,Ragdoll,point,black,non_orange,dilute,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,294,Blue Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
blue_point_mitted,blue_point_mitted,breed_specific,Blue Point Mitted,,,Ragdoll,point,black,non_orange,dilute,solid,non_silver,mitted,point,none,unrestricted,false,true,20,121,Blue Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
brown_marbled_tabby,brown_marbled_tabby,breed_specific,Brown Marbled Tabby,,,Bengal,tabby,black,non_orange,dense,agouti,non_silver,none,full,classic,unrestricted,false,true,20,296,Brown Marbled Tabby,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
champagne,champagne,breed_specific,Champagne,,,Burmese,solid,chocolate,non_orange,dense,solid,non_silver,none,sepia,none,unrestricted,false,true,20,11,Champagne,review_required,Burmese 固有呼称。breed_unselected の normal_mode 結果には出さない。
champagne_mink,champagne_mink,breed_specific,Champagne Mink,,,Tonkinese,mink,chocolate,non_orange,dense,solid,non_silver,none,mink,none,unrestricted,false,true,20,356,Champagne Mink,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
champagne_point,champagne_point,breed_specific,Champagne Point,,,Tonkinese,point,chocolate,non_orange,dense,solid,non_silver,none,point,none,unrestricted,false,true,20,362,Champagne Point,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
champagne_solid,champagne_solid,breed_specific,Champagne Solid,,,Tonkinese,solid,chocolate,non_orange,dense,solid,non_silver,none,sepia,none,unrestricted,false,true,20,357,Champagne Solid,review_required,Tonkinese 固有呼称。Solid class は C座位 cb/cb として扱い、breed_unselected の normal_mode 結果には出さない。
chestnut_tortie_point_white,chestnut_tortie_point_white,breed_specific,Chestnut Tortie Point-White,,,Oriental,point,chocolate,tortie,dense,solid,non_silver,white,point,none,female_only,false,true,20,405,Chestnut Tortie Point-W,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: -W→-White / 遺伝子座はマップ未収載のため名前から推定。
chestnut_tortie_white,chestnut_tortie_white,breed_specific,Chestnut Tortie-White,,,Oriental,tortie,chocolate,tortie,dense,solid,non_silver,white,full,none,female_only,false,true,20,404,Chestnut Tortie-White,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
chocolate_cream_p_bi_color,chocolate_cream_p_bi_color,breed_specific,Chocolate Cream P Bi-Color,,,Ragdoll,tortie,chocolate,tortie,dilute,solid,non_silver,bicolor,full,none,female_only,false,true,20,349,Chocolate Cream P Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
chocolate_lynx_point_bi_color,chocolate_lynx_point_bi_color,breed_specific,Chocolate Lynx Point Bi-Color,,,Ragdoll,point,chocolate,non_orange,dense,agouti,non_silver,bicolor,point,none,unrestricted,false,true,20,472,Chocolate Lynx Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
chocolate_point_bi_color,chocolate_point_bi_color,breed_specific,Chocolate Point Bi-Color,,,Ragdoll,point,chocolate,non_orange,dense,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,293,Chocolate Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
chocolate_point_mitted,chocolate_point_mitted,breed_specific,Chocolate Point Mitted,,,Ragdoll,point,chocolate,non_orange,dense,solid,non_silver,mitted,point,none,unrestricted,false,true,20,284 | 375,Chocolate Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
chocolate_tortie_lynx_point_mitted,chocolate_tortie_lynx_point_mitted,breed_specific,Chocolate Tortie Lynx Point Mitted,,,Ragdoll,point,chocolate,tortie,dense,agouti,non_silver,mitted,point,none,female_only,false,true,20,408,Choco Tortie Lynx Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: Choco→Chocolate / 遺伝子座はマップ未収載のため名前から推定。
chocolate_tortie_point_bi_color,chocolate_tortie_point_bi_color,breed_specific,Chocolate Tortie Point Bi-Color,,,Ragdoll,point,chocolate,tortie,dense,solid,non_silver,bicolor,point,none,female_only,false,true,20,309,Chocolate Tortie Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
chocolate_tortie_point_mitted,chocolate_tortie_point_mitted,breed_specific,Chocolate Tortie Point Mitted,,,Ragdoll,point,chocolate,tortie,dense,solid,non_silver,mitted,point,none,female_only,false,true,20,374,Choco Tortie Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: Choco→Chocolate
cream_lynx_point_bi_color,cream_lynx_point_bi_color,breed_specific,Cream Lynx Point Bi-Color,,,Ragdoll,point,red,orange,dilute,agouti,non_silver,bicolor,point,none,unrestricted,false,true,20,469,Cream Lynx Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
cream_point_bi_color,cream_point_bi_color,breed_specific,Cream Point Bi-Color,,,Ragdoll,point,red,orange,dilute,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,315,Cream Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
cream_point_mitted,cream_point_mitted,breed_specific,Cream Point Mitted,,,Ragdoll,point,red,orange,dilute,solid,non_silver,mitted,point,none,unrestricted,false,true,20,353,Cream Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
ebony_mackerel_tabby,ebony_mackerel_tabby,breed_specific,Ebony Mackerel Tabby,,,Oriental,tabby,black,non_orange,dense,agouti,non_silver,none,full,mackerel,unrestricted,false,true,20,412,Ebony Mackerel Tabby,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
ebony_silver,ebony_silver,breed_specific,Ebony Silver,,,Oriental,solid,black,non_orange,dense,solid,silver,none,full,none,unrestricted,false,true,20,325,Ebony Silver,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
ebony_silver_mackerel_tabby,ebony_silver_mackerel_tabby,breed_specific,Ebony Silver Mackerel Tabby,,,Oriental,silver_tabby,black,non_orange,dense,agouti,silver,none,full,mackerel,unrestricted,false,true,20,396,Ebony Silver Mc Tabby,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: Mc→Mackerel / 遺伝子座はマップ未収載のため名前から推定。
ebony_silver_spotted_tabby,ebony_silver_spotted_tabby,breed_specific,Ebony Silver Spotted Tabby,,,Oriental,silver_tabby,black,non_orange,dense,agouti,silver,none,full,spotted,unrestricted,false,true,20,424,Ebony Silver Spotted Tabby,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
ebony_silver_ticked_t,ebony_silver_ticked_t,breed_specific,Ebony Silver Ticked T,,,Oriental,solid,black,non_orange,dense,agouti,silver,none,full,ticked,unrestricted,false,true,20,393,Ebony Silver Ticked T,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
ebony_smoke,ebony_smoke,breed_specific,Ebony Smoke,,,Oriental,smoke,black,non_orange,dense,solid,smoke,none,full,none,unrestricted,false,true,20,410,Ebony Smoke,review_required,Oriental 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
flame_point_bi_color,flame_point_bi_color,breed_specific,Flame Point Bi-Color,,,Ragdoll,point,red,orange,dense,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,299 | 367,Flame Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
flame_point_mitted,flame_point_mitted,breed_specific,Flame Point Mitted,,,Ragdoll,point,red,orange,dense,solid,non_silver,mitted,point,none,unrestricted,false,true,20,403,Flame Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
leopard,leopard,breed_specific,Leopard,,,Bengal,solid,black,non_orange,dense,agouti,non_silver,none,full,spotted,unrestricted,false,true,20,250,Leopard,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
lilac_point_bi_color,lilac_point_bi_color,breed_specific,Lilac Point Bi-Color,,,Ragdoll,point,chocolate,non_orange,dilute,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,295 | 453,Lilac Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
lilac_point_mitted,lilac_point_mitted,breed_specific,Lilac Point Mitted,,,Ragdoll,point,chocolate,non_orange,dilute,solid,non_silver,mitted,point,none,unrestricted,false,true,20,320,Lilac Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
lilac_tortie_lynx_point_mitted,lilac_tortie_lynx_point_mitted,breed_specific,Lilac Tortie Lynx Point Mitted,,,Ragdoll,point,chocolate,tortie,dilute,agouti,non_silver,mitted,point,none,female_only,false,true,20,489,Lilac Tortie Lynx Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
lilac_tortie_point_mitted,lilac_tortie_point_mitted,breed_specific,Lilac Tortie Point Mitted,,,Ragdoll,point,chocolate,tortie,dilute,solid,non_silver,mitted,point,none,female_only,false,true,20,463,Lilac Tortie Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
natural_mink,natural_mink,breed_specific,Natural Mink,,団体/補足タグ: Seal Mink,Tonkinese,mink,black,non_orange,dense,solid,non_silver,none,mink,none,unrestricted,false,true,20,370,Natural Mink (Seal Mink),review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
natural_point,natural_point,breed_specific,Natural Point,,,Tonkinese,point,black,non_orange,dense,solid,non_silver,none,point,none,unrestricted,false,true,20,360,Natural Point,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
natural_solid,natural_solid,breed_specific,Natural Solid,,,Tonkinese,solid,black,non_orange,dense,solid,non_silver,none,sepia,none,unrestricted,false,true,20,385,Natural Solid,review_required,Tonkinese 固有呼称。Solid class は C座位 cb/cb として扱い、breed_unselected の normal_mode 結果には出さない。
platinum,platinum,breed_specific,Platinum,,,Burmese,solid,chocolate,non_orange,dilute,solid,non_silver,none,sepia,none,unrestricted,false,true,20,12,Platinum,review_required,Burmese 固有呼称。breed_unselected の normal_mode 結果には出さない。
platinum_mink,platinum_mink,breed_specific,Platinum Mink,,団体/補足タグ: Lilac Mink,Tonkinese,mink,chocolate,non_orange,dilute,solid,non_silver,none,mink,none,unrestricted,false,true,20,339,Platinum Mink(Lilac Mink),review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
platinum_point,platinum_point,breed_specific,Platinum Point,,,Tonkinese,point,chocolate,non_orange,dilute,solid,non_silver,none,point,none,unrestricted,false,true,20,361,Platinum Point,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
platinum_solid,platinum_solid,breed_specific,Platinum Solid,,,Tonkinese,solid,chocolate,non_orange,dilute,solid,non_silver,none,sepia,none,unrestricted,false,true,20,358,Platinum Solid,review_required,Tonkinese 固有呼称。Solid class は C座位 cb/cb として扱い、breed_unselected の normal_mode 結果には出さない。
red_point_bi_color,red_point_bi_color,breed_specific,Red Point Bi-Color,,,Ragdoll,point,red,orange,dense,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,314,Red Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
red_point_mitted,red_point_mitted,breed_specific,Red Point Mitted,,,Ragdoll,point,red,orange,dense,solid,non_silver,mitted,point,none,unrestricted,false,true,20,323,Red Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
ruddy,ruddy,breed_specific,Ruddy,,,Abyssinian/Somali,solid,unknown,non_orange,dense,agouti,non_silver,none,full,none,unrestricted,false,true,20,8,Ruddy,review_required,Abyssinian/Somali 固有呼称。breed_unselected の normal_mode 結果には出さない。
sable,sable,breed_specific,Sable,,,Burmese,solid,black,non_orange,dense,solid,non_silver,none,sepia,none,unrestricted,false,true,20,10,Sable,review_required,Burmese 固有呼称。breed_unselected の normal_mode 結果には出さない。
sable_ticked_tabby,sable_ticked_tabby,breed_specific,Sable Ticked Tabby,,,Burmese,tabby,black,non_orange,dense,agouti,non_silver,none,full,ticked,unrestricted,false,true,20,348,Sable Ticked Tabby,review_required,Burmese 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
seal_bi_color,seal_bi_color,breed_specific,Seal Bi-Color,,,Ragdoll,solid,black,non_orange,dense,solid,non_silver,bicolor,full,none,unrestricted,false,true,20,456,Seal Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_lynx_point_bi_color,seal_lynx_point_bi_color,breed_specific,Seal Lynx Point Bi-Color,,,Ragdoll,point,black,non_orange,dense,agouti,non_silver,bicolor,point,none,unrestricted,false,true,20,306,Seal Lynx Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_lynx_point_van_bi_color,seal_lynx_point_van_bi_color,breed_specific,Seal Lynx Point Van Bi-Color,,,Ragdoll,point,black,non_orange,dense,agouti,non_silver,van,point,none,unrestricted,false,true,20,365,Seal Lynx Point Van Bi-C,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 正規化: Bi-C→Bi-Color
seal_mink,seal_mink,breed_specific,Seal Mink,,,Tonkinese,mink,black,non_orange,dense,solid,non_silver,none,mink,none,unrestricted,false,true,20,474,Seal Mink,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_mink_spotted_tabby,seal_mink_spotted_tabby,breed_specific,Seal Mink Spotted Tabby,,,Tonkinese,mink,black,non_orange,dense,agouti,non_silver,none,mink,spotted,unrestricted,false,true,20,435,Seal Mink Spotted Tabby,review_required,Tonkinese 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_point_bi_color,seal_point_bi_color,breed_specific,Seal Point Bi-Color,,,Ragdoll,point,black,non_orange,dense,solid,non_silver,bicolor,point,none,unrestricted,false,true,20,292,Seal Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_point_mitted,seal_point_mitted,breed_specific,Seal Point Mitted,,,Ragdoll,point,black,non_orange,dense,solid,non_silver,mitted,point,none,unrestricted,false,true,20,120,Seal Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_tortie_lynx_point_bi_color,seal_tortie_lynx_point_bi_color,breed_specific,Seal Tortie Lynx Point Bi-Color,,,Ragdoll,point,black,tortie,dense,agouti,non_silver,bicolor,point,none,female_only,false,true,20,483,Seal Tortie Lynx Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_tortie_lynx_point_mitted,seal_tortie_lynx_point_mitted,breed_specific,Seal Tortie Lynx Point Mitted,,,Ragdoll,point,black,tortie,dense,agouti,non_silver,mitted,point,none,female_only,false,true,20,484,Seal Tortie Lynx Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
seal_tortie_point_bi_color,seal_tortie_point_bi_color,breed_specific,Seal Tortie Point Bi-Color,,,Ragdoll,point,black,tortie,dense,solid,non_silver,bicolor,point,none,female_only,false,true,20,336,Seal Tortie Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
seal_tortie_point_mitted,seal_tortie_point_mitted,breed_specific,Seal Tortie Point Mitted,,,Ragdoll,point,black,tortie,dense,solid,non_silver,mitted,point,none,female_only,false,true,20,337,Seal Tortie Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
sepia_agouti,sepia_agouti,breed_specific,Sepia Agouti,,,Burmese,sepia,unknown,non_orange,dense,agouti,non_silver,none,sepia,none,unrestricted,false,true,20,21,Sepia Agouti,review_required,Burmese 固有呼称。breed_unselected の normal_mode 結果には出さない。
silver_marbled_tabby,silver_marbled_tabby,breed_specific,Silver Marbled Tabby,,,Bengal,silver_tabby,black,non_orange,dense,agouti,silver,none,full,classic,unrestricted,false,true,20,425,Silver Marbled Tabby,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
